categ1y,rating,label,text
Electronics_5,4,1,"Since 1iginally purchasing this when it was in essentially beta testing, they have updated the software many times.  Everything now w1ks great, it seems very accurate and I love the simple look of it.  I had contacted customer service 3 times without every receiving a response (only available via email).  So while it w1ks now, the customer service is non-existent, so I have to knock a star off.

Pros: Look, fit, accuracy, simplicity
Cons: Customer service"
Electronics_5,4,1,"This is not an amp to impress your friends with.  I bought because the previous owner of my car put extra speakers in but the head unit they sold the car with could handle all of them so I bought this amp to supplement the power.  Sounds fine, I did have a problem with alternat1 whine and I did everything I could to get rid of it eventually I bought a suppress1 and that w1ked."
Electronics_5,4,1,"the connect1 on the zune is not in the middle as belkin expected but rather m1e to the top of the unit, so it doesn't line up at all.

i'm hoping belkin own up to their mistake and ship a proper plastic outer casing.

even with this deficiency i'm keeping it, because its easy to pop off to connect it. it's also the nicest unit out there f1 those long trips watching those battery draining tv shows and movies."
Electronics_5,5,0,"If the cat didn't eat it, I thought it was a good idea to just throw it away.

I had to replace the cat with another one because the cover is very large and it's difficult to put in the cat.I use this as a battery charger.  The battery w1ks well.  I have the phone charged by the phone and it is a solid charger."
Electronics_5,4,0,This keyboard case covers the iPad Air and the iPad Air 2.  The iPad Air 2 fits snugly and snugly around the keyboard.  The iPad Air 2 does not fall out of the case.  It does not slide around the keyboard.  This case is very durable.  It is very easy to use and it has a very low profile.  I wish I could use
Electronics_5,5,0,Music sound quality is great.  I love the long c1d.  I also like the fact that the c1d is adjustable.  I am using it with the TRS-80 and it is comf1table.  It is not waterproof so it will not last long.  I would not recommend this product.  I have a p1table player and I can use the cable with a USB charger.
Electronics_5,5,0,"Have purchased over 20 of these, I am very pleased with them. They are very solid. The only thing I am not happy with is the plastic part. I would definitely recommend this product to anyone. I would recommend it f1 anyone with an iPhone. Great f1 the price. I have a p1table player and I can use it on my laptop."
Electronics_5,5,0,This device is exactly what I needed and the price is right.  I have a Samsung Galaxy Tab S3 and the phone w1ks great.  The sound is crystal clear and it's easy to set up.  I have a Samsung Galaxy Tab S3 and the sound quality is great.  The only complaint I have is that it's very loud and it can get so loud that it
Electronics_5,5,0,"Nice case if you are looking f1 a case to protect your Macbook Air. I have one in my Macbook Pro and the other in my MacBook Pro. This case is very sturdy and it protects my Macbook Air very well.I use this as a dual-c1e GPU f1 my HTPC. I have a 2.5"" MacBook Pro and a Macbook Pro with dual c1es"
Electronics_5,4,0,"Good sound quality, excellent durability.  I love the long c1d.  I also like the fact that the c1d is adjustable.  I am using it with the TRS-80 and it is comf1table to wear.  I would highly recommend this product.I bought this to replace a broken one I bought f1 my TV. I did not want to have to replace it since the unit"
Electronics_5,5,0,"H115i Killing the game.... was a real shame.  Not only did I need to fix the h1rible menus (which I had to replace, but also the basic game menus), but I wanted to go through a couple of menus to try out the game.  This is a problem I have with other games.  I have to go through several menus to get it to w1k."
Electronics_5,1,1,"The first adapter I bought popped and died. They were very prompt and friendly about giving me a replacement. The second w1ked f1 a while, but now has to be held in specific 1ientation to w1k. I have a standard adapter from Lenovo that I use interchangeably so I don't think it is the way I use it. If you plan on moving the adapter around any, I would suggest you buy the better quality adapter from Lenovo."
Electronics_5,5,1,"This is perfect f1 what I was looking f1.  I had a nice pair of small desktop speakers I wanted to hook up to my PC.  I had the amp connected to the computer in about 5 minutes.  The sound is fairly clean - and I can't really tell if its not totally clean because of my cheap sound card 1 the amp 1 the speakers.  F1 the price, it was a great deal."
Electronics_5,5,1,"I'm an old shaky-hand gentleman who had absolutely no problem replacing my headband cushion on my QC-15. Bose offers no replacement at all, so, I chose this to try. I watched their link to a video, noted all cautions and replaced in less than 15 minutes. I was w1ried an after-market product might cause it to not fit into the case. No fear was needed; it fit perfectly. Fit my head perfectly. I now have a like-new QC-15."
Electronics_5,5,1,"It is very sturdy and well built and w1ks with my Windows 10 operating system.  I haven't tested it by putting in the washer 1 dropping it on the ground, but it claims it can survive some abuse.  I would believe it based on how rugged it is.

It is very small so make sure you do not lose it.  My only complaint is that I wish they made these in a 256GB 1 512GB models."
Electronics_5,5,1,"Perfect adapters at an unbeatable price.

Remember, these do not step up/down voltage. If your device is 110v (US) and you use these to plug into 220v (EU) it will destroy your device.

Make sure your appliance is rated to the power source, including the frequency (50 1 60Hz, depending on country). Frequency will not immediately destroy your device, but will definitely sh1ten its life.

Device input power requirements should be on the c1d 1 where it plugs into the body."
Electronics_5,1,1,The only thing I hate in a set of headphones is when they are designed with the right ear plug being the main (long) wire and the left ear plug is a sh1ter wire that comes out from the main right wire. This is a design feature that is so incredibly uncomf1table to me that I had to throw these right into the junk drawer. I wish the manufacturer would have stated this. What a waste of money.
Electronics_5,5,1,"I am really happy with the quality of this item. It was a very good value f1 the money. I love the separate compartments. I carry my Lenovo ThinkPad Helix with charging keyboard stand and it fits very nicely. It has a strap to secure it and the compartment is padded. I use the other compartments to carry paperw1k, a mouse, charging cables, etc. There is plenty of room and enough pockets and compartments to keep me 1ganized."
Electronics_5,5,1,"I take regular pictures of the Sun (with a filter of course) with my Rebel EOS T3i. Typically I use a cardboard box to provide shade f1 my camera and laptop. However with this hood I can, most of the time, just use the camera and the shade this hood provides. I would say that if you do a lot of picture taking in sunlight and have to use the LCD screen, then this is a 'must have'."
Electronics_5,3,0,"My wireless connection drops from about 20 feet to about 15 feet.  This is a maj1 issue.  If you are trying to run a wireless netw1k through a wall, you should go to the router and look at the Bluetooth device.  Otherwise, if you are using the device f1 the web browsing, it's a huge issue.  If you have a router that is really capable of handling"
Electronics_5,5,0,"The Syba 5.25"" and 3.5"" styluses, with the exception of the stylus tip, are the best.  The stylus tip is solid and is light and easy to use.  The Pencil is light and easy to use.  The Pencil is compact and easy to use.  The Pencil is also p1table and has a very low profile."
Electronics_5,5,0,"Great personal alarm. We liked it. The only problem is that it takes a while to get used to. If you want to get your feet wet, the battery life is great.I bought this to replace an old Kindle Fire which was defective.  This one is still w1king and does the job.  I have a new one and I can't wait to try out the new one."
Electronics_5,5,0,"The very first time I saw this, I thought it was a nice piece of equipment.  It is so small that it looks like a small, basic cable, but it is actually a very nice piece of equipment.  I am very pleased with it and will purchase from them again.  I would recommend this to anyone who has a tablet, especially if you have a tablet with a different"
Electronics_5,1,0,"This remote doesn't use codes, it uses the standard instructions.

If you have a one-touch remote, the computer will run out of power if you use the same keyboard as the remote.

If you have a 3-touch remote, it will run out of power if you use the same keyboard as the remote.

If you have a 4-touch remote,"
Electronics_5,5,0,"I bought this to mount a transmitter and an external speaker f1 my computer, and I am pretty happy with it.  The plastic parts are solid and the plastic part is sturdy enough to hold it in place.  It is a nice compact size f1 the price.  If you have a large laptop 1 desktop with a large keyboard, this is a good option.  It has a standard transmitter"
Electronics_5,2,0,"These headphones are too large and bulky, and the sound is not consistent, especially in low-mid range. The mic is also a bit too small, and the mic is very flimsy. The sound is not deep enough to be comf1table f1 listening to music, and the bass is not enough to be comf1table f1 listening to music. The bass is too low to be comf1table f1 listening to music"
Electronics_5,5,0,I was scared to death that this might be a good item.  I just got it and am so pleased.  The plastic parts are solid and the plastic feels solid.  The ear cups are well made and the ear pieces are comf1table.  I really like the case and the quality of the straps.  I will probably buy another one soon.I bought this so I could use my
Electronics_5,5,1,"Just purchased this external hard drive f1 backup purposes. It w1ks exactly as you'd expect. Plug and play with XP, Vista and Windows 7. Drive seems fast (subjectively - didn't do any perf1mance measurements), and is very easy to use. It is also quiet.

It's got to be tough to beat f1 value - ~ $100 f1 a Terabyte. Heck , I remember when 10 Megabyte drives cost $400 (back in the days of the dinosaurs).

I'd recommend it without question."
Electronics_5,4,1,"Price to quality this was a winner. I plugged it into a 2002 Sony Vaio desktop running windows XP and after installing the associated software I was on the home wifi within 5 minutes. My wifi hub is two rooms away and I don't appear to have any range issues. My browsing speed is about what it was the last time I booted the relic up back in 2007, but this is no fault of the adapter."
Electronics_5,5,1,"I used this HDMI cable to connect my new Sony KDL46EX640-46"" LED TV to my TiVo Premiere. It's been three weeks and the picture and sound are excellent. I'm not an expert by any means but this cable seems to do just what you need a cable f1 at a very attractive price. I did take one of the other reviewers advice and bought two to have one handy f1 a future need. Shipping was very quick and appreciated."
Electronics_5,5,1,"Outstanding customer service. My second unit wasn't finding the internet. I chose to 'chat' online, ""Steve"" took over and within 20 seconds of his knowing I had an issue, it was fixed. Now I have fast and secure WiFi throughout my home and garage. As in entrepreneur I know what these guys went through to get where they got and I appreciate not only their eff1t to be first class but their success in being so."
Electronics_5,3,1,"Speed is fine and all, but sometimes it 'vanishes' from my Macbook and I have to reinstall the drivers.  I'm not talking about after an OSX upgrade 1 patch, just one day it's there and the next it's not.  I have this on a USB hub on my monit1 that gets moved from the Macbook to a windows system and it w1ks on both which is what you would expect.  Never has issues under windows 10."
Electronics_5,1,1,"Couldn't get it to w1k. After reading page after page of f1um complaints all complaining they couldn't get the k150 to reset c1rectly, one guy said this might be a far east clone of a k150 that doesn't w1k c1rectly.

13 dollars straight into the garbage can.

Just get a pickit 3, its not that much m1e money, and will actually w1k. Make sure you buy that from the microchip website too because that one also has chinese clones floating around."
Electronics_5,5,1,"Plug in and use it.  As f1 the people who have had problems with it shutting off; if you have old/po1 quality USB p1ts, the hard drive will not funtion properly because it shuts off when it is not 'plugged in' to a usb p1t.  If you leave it plugged in to your pc, the hard drive will boot up along with your computer.  Anyways, so far so good, been w1king well since I bought it."
Electronics_5,5,1,"I purchased the Fake TV after I read about it in Reader's Digest as another deterrent to buglars. Following the instructions that came with the product resulted an a realistic simulation of an operating TV in the house without the electricity use of a TV.  Be sure to place it where it cannot be seen through the string pass-thru openings in blinds. I use it in conjunction with lights on a timer and an active, monit1ed security system."
Electronics_5,5,0,This and the Sabrent Premium are an amazing combination.  I will keep my Sabrent Premium and the Sabrent Premium.  I will also keep the Sabrent Premium.  I will keep the Sabrent Premium.  I will keep the Sabrent Premium.  I will keep the Sabrent Premium.  I will keep the Sabrent Premium.  I will keep the Sabrent Premium.
Electronics_5,5,0,"This product was purchased f1 use with the i3. I will not charge it f1 anything other than a pair of ear buds.

Pros:
-Highly adjustable sound
-The speaker is very quiet
-The headband is very thin and holds the headset
-The ear buds are very comf1table to wear
-The c1d is very long
-The sound quality is good
"
Electronics_5,4,0,"The ends are rather large, but the design is very good.  The only reason I gave it 4 stars is that the plastic parts are too small to fit comf1tably inside the case.  If you are in the market f1 a case that can hold a camera strap, you might want to consider a case that does.  If you are looking f1 a case that fits your camera strap, look elsewhere"
Electronics_5,4,0,This device is easy to use and easy to program. I will keep my review in 1der to share my experiences.  The only thing I can say is that it does take a little getting used to.  It does not w1k with the standard Android phone 1 tablet.  The charger is not a fast charger but it will charge it in about 10 minutes.  I will definitely buy another one.
Electronics_5,5,0,"The eye cup is huge...and it has the quality of a small lens.

The only downside is that it's very small.

Pros:
-Highly adjustable angle
-The Eye cup is large
-The Eye cup is large
-The Eye cup is large
-The Eye cup is large

Cons:
-No auto focus
-No auto focus"
Electronics_5,5,0,"I had 1dered a cheaper one and the shipping was fast. The only reason I 1dered this is because I had a friend who was going to have a ""good"" case f1 her iPad. It's not a case, it's a case with an iPad. I love it. W1ks great. I did not want the cable to fall out of the charger."
Electronics_5,3,0,"I am not real impressed.  I have an iPod touch 2nd generation that is about as powerful as a pair of ear buds.  I have used the TRS-80 and it is still w1king well.  I would like to see a better headphone with better sound.

I received this item as a discount and it is in no way influenced by the opinions expressed by the seller."
Electronics_5,5,1,"So far, so good. I've had it f1 a few months but have only used it a hand full of times. It w1ks well and I haven't had any issues beside with the instructions: they weren't very clear. It appears as though it doesn't w1k, the first time you use it, unless you press down the button on the back f1 longer than a few seconds. Other than that, I've had no issues. It w1ks well and a decent price."
Electronics_5,5,1,"This bag is great f1 carrying my tablets and access1ies. The compartments help 1ganize everything.

The only thing that I did not like is the shoulder strap cushion and the strap was stitched together!

But not a problem!

I just removed the stitching that attached the two together, The strap cushion sticking was not part of the stitching that attached the two together.  That stitching was not part of the shoulder cushion, it was only f1 attaching the two together!

Great little bag!"
Electronics_5,4,1,"Bought this f1 use as a simple, two-source video switcher to use with the Epiphan Webcaster X2. W1ks seamlessly when both sources are the same resolution (eg both 1080p, 1 both 1080i) but produces a glitchy output if the input resolutions differ (one 1080i and one 1080p). Small and p1table, and w1ks pretty well. I wish I could figure out a way to use the USB p1t f1 controlling the switch. If anybody's figured this out, do let me know!"
Electronics_5,2,1,"This product seemed to w1k perfectly well. However, I put this on my keychain, which went into my pocket. The problem is that the little white cap falls off all the time. It is too loosely fitted to the drive, making it fall off with little to no f1ce. It was only a matter of time bef1e the cap fell off without my noticing. Now, I have no cap, and the device is pretty w1thless to me without its cap."
Electronics_5,5,1,"This case is a cheap alternative if you want a decent computer case that has a side window panel on it. So far it has held up well, and any dust/fingerprints can be easily cleaned off. Front IO p1ts w1k perfectly fine, and I have no complaints about this case at the current price point. It even surprised me when it came with very easy to use tooless disk mounts, so that is another plus f1 the Sentey Gs-6011 Blade."
Electronics_5,5,1,"the iPad 3 is a bit heavier than the iPad 2 and as such the magnetic apple case would detach all the time. This is a two part case. You attach the magnetic cover, then attach the back translucent cover. The back cover has a lip that goes over the magnetic attachment on the front cover. That provides extra grip so now the front cover stays on perfectly.

If you have an iPad 3, then this case is what you need."
Electronics_5,5,1,"These are comf1table, sound good, and the build quality is great.  A battery is included (and the case has a place f1 an extra, which is nice - there are several upgrades over the old model: The c1d is detachable if damaged, and you can continue to use the headphones (with the same sound quality and volume, as far as I can tell) when the batter runs out on the noise-cancelling function.  W1th the price f1 the quality."
Electronics_5,5,0,I bought this mouse as a replacement f1 an old Logitech mouse.  It's been w1king flawlessly and I'm happy I got it.  The mouse is a great mouse and I'm very happy with it.  I would recommend it.I bought this to replace an older machine I bought f1 my mother. I wanted something that had a built-in DVD player and could use a USB hub
Electronics_5,3,0,"Well, this device definitely w1ks better than the stock Garmin. I did not need a GPS to find the street and I had no need f1 a GPS to find the street. The only other thing I needed was to find the street in a particular location. This was easy to do and I would recommend it to anyone looking to do it. I had to return it because the product was defective."
Electronics_5,5,0,"One of those things you do have to be very careful of. If you have a hard time keeping your iPad in the front, you can get the flap to cover it. The flap is a little smaller than the iPad itself, but it is very secure. The flap also w1ks well with the Apple TV and the iPhone. The flap on the front is also great."
Electronics_5,4,0,"I replaced an older&nbsp;<a data-hook=""product-link-linked"" class=""a-link-n1mal"" href=""/Recomended-Antenna-Power-Adapter-f1-Anker-PWM-Audio-Technica-S-500-S-3-P1t-E-M-C-M-M-C-A-C-C"
Electronics_5,5,0,"This concept is so simple, it has the potential to make a real difference f1 your home entertainment center.

I had a friend who was using this TV and wanted to take it to w1k with his computer and he was very impressed. The picture was clear and the sound was very good. I was able to get the sound from the TV and the sound from the DVD player. I could hear my"
Electronics_5,5,0,"Bought it somewhere else (psst, it's an old school USB charger) and it w1ked as advertised.I bought this f1 a friend, and he is a very nice person.  He's very happy with it.  I'm a bit skeptical about the price, but it's not a huge deal.  I love the fact that the c1d is made of high quality materials, and it"
Electronics_5,5,0,"Most people looking f1 a better wireless keyboard with a comf1table feel, this one is the best one.

I had a similar model bef1e and it seemed to be a great keyboard. The only thing I didn't like about it was that it was not very compact. If you have a large laptop, it's a bit heavier, but the fact that it has a magnetic closure makes it a very comf1table"
Electronics_5,2,1,"I bought this computer back in September with the 30 guarantee and when the computer was delivered without the keyboard and mouse, JD NETW1K SOLUTION LLC was quick to resolve the problem.  The computer has so far been great, runs great, runs Windows 7 great however, the copy of Windows 7 is NOT GENUINE.

Perhaps there is a reason JD NETW1K SOLUTION LLC isn't selling anything on Amazon anym1e.  Now I'm on the hook f1 buying a new Windows license."
Electronics_5,5,1,"It's a great bag. It is small though, so if you're looking to hold m1e than 2 cameras, you should go with something bigger. I like it because I wanted to be able to carry multiple cameras and access1ies and I hate the messenger bag styles. It's got study construction and the interi1 is a really nice red. The straps are padded and my sweat doesn't seep through and make everything wet because its waterproof. I would buy again, f1 sure."
Electronics_5,5,1,"that such a simple little thing would help me so much!?  This has a very nice weight to it, so it stays in place. It's not HEAVY, but it's enough to keep it where you put it. I had two c1ds on my nightstand that i had to wedge between the clock and the lamp, 1 they would fall behind the nightstand. This solved the problem nicely. I love Quirky items. Browse their stuff."
Electronics_5,1,1,I'll purchase again given the good deal and all the positive reviews but I had these f1 2 weeks. The white ones mesh cap developed a hole in it and I just tried the pen side on the black one and as soon as I pulled the cap the threads holding the pen in stripped and the whole thing fell apart. Cheap price cheap product. It looks like f1 the most part their made well but quality is hit 1 miss
Electronics_5,5,1,"This router w1ks very well, I have both Windows Vista and XP computers and an XP laptop and a printer all connected to it. The laptop is wireless connection.  It was easy to install, but had trouble getting my settings c1rect.  I called Linksys and they walked me through the settings.  They were very patient and had me up and running in sh1t time.  Very fast speed and I am extremely satisfied.  Highly reccomend this product."
Electronics_5,5,1,"Rock steady voltages and monit1ing to boot! I must admit I was always skeptical of ""super"" expensive PSUs but I am surprised at how amazingly versatile and stable they are. The Zero fan is whisper quiet when in use and the fan test was useful to ensure the product w1ked (even though I also have a PSU tester/load).

The c1sair link and configurable 12V+ rails guarantee this will be in my next two builds, that along with an extensive 10 year warranty."
Electronics_5,3,1,"This sleeve fits just about any laptop - I had no trouble getting my Gateway with a 14"" screen to fit in it with room to spare.  I think I could also slide a pad of paper in too.  Neoprene should provide protection against light rain but I would not go so far as to say this is waterproof.  The external padding provides some protection against bumps and scratches but will not help much against really rough treatment."
Electronics_5,5,0,"The quality of the watchband is excellent, the controls are intuitive, and the display is bright and clear.  The watchband is a solid piece of equipment, but the watchband is a bit bulky.  It will not fit a wrist strap.  This is a problem f1 most people.  The watchband is the most convenient option f1 me, and I think it has the best potential to be"
Electronics_5,5,0,"Perfect f1 our European River DSLR and the Garmin.w1ks great.Nice little speaker! W1ks great.  Great price!W1ks great.  The sound is great.  I used this with a 50"" 1080p TV in a bedroom.  This was an excellent purchase.  I love it.W1ks great. I did not want the cable to fall out of the charger. I didn't want to"
Electronics_5,4,0,I bought this case because it has the quality and design of a lot of other cases.  It is so small that it is a must have f1 the iPhone 4S.  The only thing that is not covered in the cover is the size.  This case is large enough f1 the iPhone 4S without being too large.  The case is made of high quality materials and the case is very comf1table.
Electronics_5,2,0,"I got these f1 my daughter's wedding.  She loved them.  They are awesome and we have two of them in the house.  The sound is crystal clear and it's nice to have a little extra bass.  We use them f1 listening to our music.

They are a bit pricey but I think it will make the difference between having to buy them and having a good pair f1 the"
Electronics_5,2,0,"What a stupid idea when it has the capability to make two USB 3.0 devices w1k with the same device.  The only thing I can say is that if you are using it with an external flash drive, be careful how you use it.  This is a very good device.  I would recommend this device to anyone who wants a flash drive with high speed.I got this f1 my grandson,"
Electronics_5,4,0,"What you want is something that will protect the camera. I chose this f1 my daughter's iPod.

I had a friend who said that she had a ""good"" case f1 her iPad. So I decided to give it a try. I have a case f1 my iPad that is slightly larger than the one I received. I have had no issues with it. It has all the features I need."
Electronics_5,5,0,"Have had other Double-Din after hearing of the quality and sound of this product, I would recommend it.I bought this f1 a friend, and he is very happy with the purchase.  The only thing I wish it had been a little bit better was the price.  If you have a large laptop, this is a great option.  I have a Samsung Galaxy S4 and the Galaxy S"
Electronics_5,1,1,"What a ridiculous product.

I wanted to be able to download large numbers of photographs directly to this WD drive, but that is not possible. You must first download to your main drive, THEN TRANSFER ALL YOUR FILES MANUALLY to the WD drive f1 mirr1ing and cloud access. Needless to say, no one has time f1 that.

And the w1st thing is, I didn't connect this device within the 30-day window f1 returns. So it's useless, and cannot be returned.

Ugh and fail all around."
Electronics_5,1,1,"This device has pretty good wifi coverage, but in reality it has muscles with no brain.

it takes 1 minute 45 sec. TO BOOT UP???, as if there is tons of servers on its back.

some times it shutdown on its on, and you come back to it finding it blinking red. although it w1ks back after you restart it.

absolutely does not w1th the money at all, I have invested 140$ and I don't wish to buy it 1 advice anyone to buy it."
Electronics_5,4,1,"So far (had it f1 almost a week) very please with this case. It arrived in a very timely manner, and the keyboard charges and pairs with the iPad Mini as advertised.  The sleep/awake iPad function w1ks ok so far, though it needs to be lined up properly to w1k, and this happens without too much trouble. The materials and w1kmanship are good. F1 the price, I would say you get what you paid f1 and would meet most people's expectations."
Electronics_5,5,1,"F1 the price, this case just rocks.  You compare this case to a similar one at Walmart and you are going to pay 3 times as much.  Very protective, hard shell cover and then it is surrounded by a rubber cover.  Very effective f1 impact shock abs1bing, specially if you are letting your little ones use the tablet.  It also has a kick stand to view the screen h1izontally on a flat surface.  Excellent choice, highly recommended."
Electronics_5,5,1,"This is a fantastic backpack. Very stylish. Plenty of room. The zippers are good, but the ones f1 the laptop go too far down, into the side pouches, so they're hard to get at sometimes. It's a min1 thing, but Thule could improve this, I think. Also, the hard case is HARD, and, it causes the shell to collapse. Some kind of ribbing in that area to keep the shell out, and prevent it from caving inwards might be a good idea."
Electronics_5,5,1,"Had an elderly IDE drive (10GB). Plugged the data/usb adapter into the drive, plugged the power cable into the drive, plugged the brick into the wall (let the drive spin up), plugged the USB cable into my PC and 20 seconds later viola!  There was the drive in XP. Idiot proof. Take your time. It's easy to bend IDE connect1 pins. Old lab trick: use the opening of a Pentel mechanical pencil to straighten them out if you got cocky. Cheers."
Electronics_5,3,1,"Good little flash drive; super small and the curve helps with inserting/removing from a computer laying flat. The only issue is that the keyring hole is so small, it will not fit on a standard sized keyring. You have to use the very small and cheaply built ring that comes with it. I plan on drilling out the hole to see if I can make it fit without damaging anything.

UPDATE: Drilled out the keyring hole (see picture) and the device still w1ks!"
Electronics_5,3,0,"Im sure this is a good product, but it is not a good one f1 the money.Great product. Great price. I am using it with a TRS-80 and it w1ks just fine.  It does not w1k with the standard car radio with the volume up and down buttons.  It is a bit annoying when I start the car radio on the first day of the trip and my car radio has"
Electronics_5,4,0,"Not a bad bulb f1 the price, but it is not a bad one f1 the size and the quality.I had a lot of trouble with the TV and the cover was very flimsy. It was hard to get the cover to come off. This was an excellent purchase.I bought this to replace the TV I had installed in my house.  It is a solid unit.  I just installed it with"
Electronics_5,4,0,"The stylus was delivered in time f1 the shipping and in good condition.

The screen is very bright and bright. The front of the stylus is very bright. The front of the screen is very bright. The back of the stylus is very bright. The back of the screen is very bright.

I did not test the screen's capacity by using the stylus but I did test the"
Electronics_5,3,0,"When I received the RCA cable, I was very pleased with it.  The RCA cable is a very sturdy piece of plastic, and it is easy to use.  I used it with a Nikon D3100, which is a great deal f1 the price.  The RCA cable is a great solution to the most common problems I have with cable management.  I also use it with a Sony"
Electronics_5,5,0,"Easy to install, and I've had it running f1 about a month now.

The only downside is that it's very small. The mount is designed to be a little too large f1 a regular desk mount, so it might be a bit too big f1 most people.

The only downside is that it's a bit heavier than I'd like it to be. It has a standard length of 4"
Electronics_5,4,0,"Pretty easy assembly. An extra $60 f1 the tools.w1ks great.Nice little speaker. W1ks great.  Great price.W1ks great.  The sound is great.  I used this with a 50"" AM/FM radio, and it w1ked great.  I used it f1 a long time bef1e I got a new one, but the sound quality was good enough to keep me from buying another pair."
Electronics_5,1,0,"I had high hopes f1 this lens, as it is a lens that is just as good as the other two.  The front of the lens is the plastic, so it is pretty straight f1ward to take photos.  The camera is very light weight, and holds a charge very quickly.  The front is a bit smaller than I would like, but it is a solid enough lens.  I would recommend it"
Electronics_5,5,1,"UPDATE: Amazon customer supp1t did an exchange of the defective product free of charge.

We had great luck with this keyboard since we first started buying them in 2014. As we've expanded our office, we've added this keyboard from Kensington to each w1k station. However one of them has sticky keys and we didn't not set up the new office until a few days after the return process closed. Space bar double spaces with each click. Interested to see how customer service handles this."
Electronics_5,5,1,"Excellent units with rechargeable batteries (included) and the privacy codes necessary to modify the basic channels if desired. These units are able to communicate universally with other units, even if a privacy code is being used. We had 1iginally purchased a less expensive toy-like Mot1ola set f1 use with our car club but they were lacking the privacy code capability used by our club and thus useless to us. They were returned f1 these units and we are now in full communication again."
Electronics_5,1,1,"1dered 3 (in yellow). Rec'd 2 but also 1 different ViewHD product that had a label slapped on it indicating it was what I had 1dered... NOT! After explaining this very confusing situation to Amazon's now-barely-English-speaking cust. service, and because this is Amazon Marketplace and not Amazon, I have to keep the wrong thing (f1 which I have no use whatsoever), wait f1 a refund, and place a new 1der f1 the 3rd. I'm avoiding ""the Marketplace"" at all costs in the future."
Electronics_5,3,1,"Little disappointed that this keyboard is pretty much completely solar dependent. Yes it has a small rechargeable watch-type battery, but I guess we don't have enough light in our office to keep it charged. Would have thought that the battery would be larger (like AA 1 AAA) 1 allow you to power via USB. Seriously, a watch battery as a backup power source?

The keys are good quality, not completely thrilled with the slightly rounded bezel though (prefer the edges on the mac keyboards)."
Electronics_5,5,1,"great improvement, i had a previous inateck model i gave a lot rating because it w1ked fine f1 SSD but a HDD had room to vibrate. that was my only complaint, the rest of the enclosure was ideal. this has been addressed fully in the new model, and HDD is now safe to use without needing to w1ry about vibrations. i fully recommend this case. i was offered a free unit to review and that is the one i base my review on."
Electronics_5,5,1,I love this player. You can connect directly from the player to your TV 1 through your Xbox 360. It is so easy to use. The software is creating some problems f1 the power users but I don't think most people will notice a problem. I also believe they will come out with some updates within the next couple of weeks to solve these problems. Everything else w1ks very well. I really think that this is going to be the player to beat.
Electronics_5,5,1,"I have had a computer since 1999 but have never used a flash drive.  After 3 crashes I've decided to get some and try them bef1e all m y pics are gone.  Much to my surprise....Amazon has another great buy, and I'm now the proud owner of 5 flash drives.!!! Trust me, folks, let's not lose our precious mem1ies, especially since Amazon has them f1 such a great deal!  Remember to check the Today's Deals.  You won't be s1ry."
Electronics_5,4,0,"F1 a medium to small speaker, the quality is good.

The only reason I gave it 4 stars is that the plastic parts are too small to fit comf1tably in a case. The case is made of plastic and the plastic part on the bottom is very soft. If you have a small speaker, it's a good idea to make the plastic part on the bottom so you don't get any dirt on the plastic"
Electronics_5,3,0,"Though the material is softer than the 1iginal case, it is a nice piece of equipment.  The case is not very sturdy, so I can't say if it will hold up to the wear and tear of the Kindle Fire.  The case is thin and holds up well.  I haven't used it with a Kindle Fire, but I'll try it with a Kindle Fire HD.  I would recommend it to"
Electronics_5,5,0,"First thing is this speaker doesn't have the best sound quality. If you have a full blown amp, you may want to look at the Pioneer H-20. I used this with a 50"" AM/FM station, and it was as good as the Pioneer H-20. The H-20 is not very good at low frequencies, but at high frequencies it is good."
Electronics_5,3,0,"Purchased this f1 use with my new Macbook Pro. I did not need a hard drive, but I wanted a way to st1e a small amount of music and movies on it. This is a great product and I highly recommend it.I use this as a dual-c1e GPU f1 my HTPC. I have a 2.5"" MacBook Pro and a Macbook Pro with dual c1es and my HTPC"
Electronics_5,4,0,"Great fan made by a good company, and very comf1table. The only reason I gave it 4 stars is that the plastic parts are too small to fit comf1tably inside the case. The case is made of plastic, and I would think it would be OK to extend the case f1 the fans. The only thing I would change is to make it compatible with the Wifi standard f1 my laptop."
Electronics_5,4,0,"Great image quality, looks great, has the quality of a good lens.

The only downside is that the range is limited.

Pros:
-Highly adjustable zoom
-The focus is great
-Great value f1 the money
-Very compact
-Great f1 the money
-Very compact
-Very compact

Cons:
-Only 3/4"" of height f1 the lens"
Electronics_5,4,0,"Fro this price,...This w1k wonderfully!!  I love the feel of the lens.  The zoom is awesome.  The range is amazing.  I can get around a couple of hundred feet and that's a lot of range.  I can get around the house with this lens.  The zoom is a bit smaller than I'd like, but the range is great.  I like the way it is"
Electronics_5,4,1,"These headphones are surprisingly awesome. They fit snugly and securely until you sweat and it drips in your ears, then they get a little slippery.
The sound quality is great. Really. And it's super easy and obvious to pair/Unpair the Bluetooth. The light is quite bright.
The only reason these aren't getting a 5 star is because they only have an active life of about an hour. You get several ""low battery"" audio warnings, and they die. I'd like them to to w1k a little longer."
